datetime,price,quantity,venue
2020-07-01 09:34:36:056,367.0933,1,FINR
2020-07-01 09:34:36:184,367.13,13,XNGS
2020-07-01 09:34:36:187,367.13,72,XNGS
2020-07-01 09:34:36:191,367.14,46,XNGS
2020-07-01 09:34:36:195,367.14,32,XNGS
2020-07-01 09:34:36:199,367.14,22,XNGS
2020-07-01 09:34:36:260,367.17,1,BATS
2020-07-01 09:34:36:269,367.18,1,FINR
2020-07-01 09:34:36:272,367.1,200,FINR
2020-07-01 09:34:36:291,367.18,5,FINR
2020-07-01 09:34:36:319,367.1596,2000,FINR
2020-07-01 09:34:36:358,367.135,100,FINR
2020-07-01 09:34:36:525,367.0988,2,FINR
2020-07-01 09:34:36:546,367.125,100,IEXG
2020-07-01 09:34:36:549,367.13,200,FINR
2020-07-01 09:34:36:580,367.1093,2,FINR
2020-07-01 09:34:36:612,367.17,3,FINR
2020-07-01 09:34:36:716,367.16,9,BATY
2020-07-01 09:34:36:734,367.125,1000,FINR
2020-07-01 09:34:36:742,367.156,1000,FINR
2020-07-01 09:34:36:836,367.1698,200,FINR
2020-07-01 09:34:36:931,367.1,2,FINR
2020-07-01 09:34:37:046,367.17,2,FINR
2020-07-01 09:34:37:137,367.1277,7,FINR
2020-07-01 09:34:37:169,367.11,50,XNGS
2020-07-01 09:34:37:169,367.11,59,XNGS
2020-07-01 09:34:37:170,367.11,100,BATS
2020-07-01 09:34:37:177,367.16,12,XCIS
2020-07-01 09:34:37:325,367.141,20,FINR
2020-07-01 09:34:37:339,367.135,100,FINR
2020-07-01 09:34:37:359,367.08,100,FINR
2020-07-01 09:34:37:620,367.16,3,XCIS
2020-07-01 09:34:37:620,367.16,100,XCIS
2020-07-01 09:34:37:626,367.16,22,FINR
2020-07-01 09:34:37:709,367.1335,300,FINR
2020-07-01 09:34:37:742,367.16,27,FINR
2020-07-01 09:34:37:874,367.15,1,XNGS
2020-07-01 09:34:37:894,367.1344,5,FINR
2020-07-01 09:34:37:944,367.1599,10,FINR
2020-07-01 09:34:38:004,367.16,25,FINR
2020-07-01 09:34:38:005,367.16,100,XNGS
2020-07-01 09:34:38:005,367.16,50,EDGX
2020-07-01 09:34:38:007,367.17,1,XNGS
2020-07-01 09:34:38:007,367.18,1,XNGS
2020-07-01 09:34:38:017,367.18,4,FINR
2020-07-01 09:34:38:019,367.18,4,XNGS
2020-07-01 09:34:38:019,367.18,4,XNGS
2020-07-01 09:34:38:019,367.18,4,XNGS
2020-07-01 09:34:38:019,367.18,88,XNGS
2020-07-01 09:34:38:019,367.18,12,XNGS
2020-07-01 09:34:38:019,367.18,24,XNGS
2020-07-01 09:34:38:019,367.18,100,BATS
2020-07-01 09:34:38:019,367.18,100,ARCX
2020-07-01 09:34:38:019,367.18,87,ARCX
2020-07-01 09:34:38:020,367.18,100,EDGX
2020-07-01 09:34:38:021,367.18,100,FINR
2020-07-01 09:34:38:030,367.16,4,XNGS
2020-07-01 09:34:38:031,367.16,9,BATS
2020-07-01 09:34:38:035,367.17,323,FINR
2020-07-01 09:34:38:236,367.15,50,XNGS
2020-07-01 09:34:38:321,367.15,50,XNGS
2020-07-01 09:34:38:486,367.15,10,FINR
2020-07-01 09:34:38:592,367.115,50,FINR
2020-07-01 09:34:38:631,367.1446,3,FINR
2020-07-01 09:34:38:803,367.1233,25,FINR
2020-07-01 09:34:38:835,367.1163,3,FINR
2020-07-01 09:34:38:916,367.1163,3,FINR
2020-07-01 09:34:38:995,367.14,51,XNGS
2020-07-01 09:34:39:005,367.15,51,XNGS
2020-07-01 09:34:39:074,367.125,2500,FINR
2020-07-01 09:34:39:217,367.14,4,XNGS
2020-07-01 09:34:39:217,367.15,60,XNGS
2020-07-01 09:34:39:217,367.15,8,XNGS
2020-07-01 09:34:39:277,367.11,1000,FINR
2020-07-01 09:34:39:292,367.09,50,XNGS
2020-07-01 09:34:39:292,367.09,105,XNGS
2020-07-01 09:34:39:292,367.09,52,XNGS
2020-07-01 09:34:39:293,367.1,42,ARCX
2020-07-01 09:34:39:293,367.1,9,ARCX
2020-07-01 09:34:39:293,367.1,42,ARCX
2020-07-01 09:34:39:293,367.1,42,ARCX
2020-07-01 09:34:39:293,367.1,7,ARCX
2020-07-01 09:34:39:294,367.13,50,FINR
2020-07-01 09:34:39:294,367.13,100,FINR
2020-07-01 09:34:39:294,367.13,100,FINR
2020-07-01 09:34:39:344,367.13,25,XNGS
2020-07-01 09:34:39:418,367.14,65,EDGX
2020-07-01 09:34:39:418,367.14,35,EDGX
2020-07-01 09:34:39:421,367.125,140,FINR
2020-07-01 09:34:39:480,367.14,1,XNGS
2020-07-01 09:34:39:480,367.16,1,XNGS
2020-07-01 09:34:39:481,367.16,72,XNGS
2020-07-01 09:34:39:496,367.1,1,FINR
2020-07-01 09:34:39:547,367.12,5,FINR
2020-07-01 09:34:39:571,367.1546,95,FINR
2020-07-01 09:34:39:619,367.15,13,XNGS
2020-07-01 09:34:39:620,367.16,27,XNGS
2020-07-01 09:34:39:620,367.16,1,XNGS
2020-07-01 09:34:39:728,367.16,10,FINR
2020-07-01 09:34:39:729,367.17,200,IEXG
2020-07-01 09:34:39:729,367.17,100,IEXG
2020-07-01 09:34:39:730,367.17,100,IEXG
2020-07-01 09:34:39:731,367.175,100,FINR
2020-07-01 09:34:39:738,367.17,100,FINR
2020-07-01 09:34:39:741,367.17,200,IEXG
2020-07-01 09:34:39:742,367.17,100,FINR
2020-07-01 09:34:39:743,367.175,100,IEXG
2020-07-01 09:34:39:745,367.16,490,FINR
2020-07-01 09:34:39:746,367.1612,400,FINR
2020-07-01 09:34:39:746,367.16,100,BATS
2020-07-01 09:34:39:746,367.16,17,ARCX
2020-07-01 09:34:39:746,367.16,100,ARCX
2020-07-01 09:34:39:748,367.17,100,FINR
2020-07-01 09:34:40:100,367.1434,1,FINR
2020-07-01 09:34:40:110,367.1091,8,FINR
2020-07-01 09:34:40:211,367.1571,2,FINR
2020-07-01 09:34:40:300,367.16,1,FINR
2020-07-01 09:34:40:360,367.1336,20,FINR
2020-07-01 09:34:40:424,367.1,100,FINR
2020-07-01 09:34:40:694,367.1036,100,FINR
2020-07-01 09:34:40:752,367.12,2,FINR
2020-07-01 09:34:40:866,367.085,100,FINR
2020-07-01 09:34:40:878,367.115,200,FINR
2020-07-01 09:34:41:012,367.1243,20,FINR
2020-07-01 09:34:41:229,367.1216,1,FINR
2020-07-01 09:34:41:289,367.09,50,FINR
2020-07-01 09:34:41:363,367.1,4,ARCX
2020-07-01 09:34:41:363,367.09,48,XNGS
2020-07-01 09:34:41:363,367.09,52,XNGS
2020-07-01 09:34:41:367,367.09,48,XNGS
2020-07-01 09:34:41:367,367.08,52,XNGS
2020-07-01 09:34:41:367,367.08,48,XNGS
2020-07-01 09:34:41:367,367.08,2,EDGX
2020-07-01 09:34:41:367,367.07,100,XNGS
2020-07-01 09:34:41:367,367.08,100,BATS
2020-07-01 09:34:41:367,367.07,100,EDGX
2020-07-01 09:34:41:367,367.07,100,BATS
2020-07-01 09:34:41:367,367.06,98,BATS
2020-07-01 09:34:41:367,367.07,6,XNGS
2020-07-01 09:34:41:367,367.07,15,XNGS
2020-07-01 09:34:41:367,367.06,11,XNGS
2020-07-01 09:34:41:367,367.06,33,XNGS
2020-07-01 09:34:41:367,367.08,6,ARCX
2020-07-01 09:34:41:367,367.08,15,XNYS
2020-07-01 09:34:41:369,367.07,100,FINR
2020-07-01 09:34:41:370,367.06,2,FINR
2020-07-01 09:34:41:398,367.0898,15,FINR
2020-07-01 09:34:41:405,367.0817,300,FINR
2020-07-01 09:34:41:420,367.0898,50,FINR
2020-07-01 09:34:41:454,367.069,15,FINR
2020-07-01 09:34:41:486,367.075,200,FINR
2020-07-01 09:34:41:518,367.08,100,XNGS
2020-07-01 09:34:41:564,367.09,30,EDGX
2020-07-01 09:34:41:591,367.08,1,XNGS
2020-07-01 09:34:41:591,367.08,100,XNGS
2020-07-01 09:34:41:591,367.08,150,XNGS
2020-07-01 09:34:41:591,367.08,100,ARCX
2020-07-01 09:34:41:591,367.06,10,EDGX
2020-07-01 09:34:41:592,367.06,10,BATS
2020-07-01 09:34:41:592,367.07,100,EDGX
2020-07-01 09:34:41:592,367.06,31,XNGS
2020-07-01 09:34:41:592,367.06,36,XNGS
2020-07-01 09:34:41:592,367.06,89,XNGS
2020-07-01 09:34:41:592,367.06,100,XNGS
2020-07-01 09:34:41:592,367.05,133,XNGS
2020-07-01 09:34:41:592,367.05,165,XNGS
2020-07-01 09:34:41:592,367.05,35,XNGS
2020-07-01 09:34:41:592,367.05,100,XNGS
2020-07-01 09:34:41:592,367.05,100,BATS
2020-07-01 09:34:41:592,367.05,200,XNGS
2020-07-01 09:34:41:592,367.05,100,XNGS
2020-07-01 09:34:41:592,367.05,100,XNGS
2020-07-01 09:34:41:592,367.05,25,XNGS
2020-07-01 09:34:41:593,367.05,38,XNGS
2020-07-01 09:34:41:593,367.04,100,EDGX
2020-07-01 09:34:41:593,367.04,100,BATS
2020-07-01 09:34:41:593,367.05,2,XNAS
2020-07-01 09:34:41:593,367.05,2,XNAS
2020-07-01 09:34:41:593,367.05,2,XNAS
2020-07-01 09:34:41:593,367.05,39,ARCX
2020-07-01 09:34:41:593,367.05,5,ARCX
2020-07-01 09:34:41:593,367.05,37,XNGS
2020-07-01 09:34:41:593,367.05,100,XNGS
2020-07-01 09:34:41:593,367.05,63,XNGS
2020-07-01 09:34:41:593,367.05,37,XNGS
2020-07-01 09:34:41:593,367.05,1,XNGS
2020-07-01 09:34:41:593,367.04,4,XNGS
2020-07-01 09:34:41:593,367.04,44,XNGS
2020-07-01 09:34:41:593,367.04,2,PHLX
2020-07-01 09:34:41:593,367.04,150,XNGS
2020-07-01 09:34:41:593,367.04,6,XNGS
2020-07-01 09:34:41:593,367.04,100,XNGS
2020-07-01 09:34:41:593,367.03,74,XNGS
2020-07-01 09:34:41:593,367.03,1,EDGX
2020-07-01 09:34:41:593,367.03,15,XNGS
2020-07-01 09:34:41:593,367.03,11,XNGS
2020-07-01 09:34:41:594,367.03,31,XNGS
2020-07-01 09:34:41:599,367.03,40,FINR
2020-07-01 09:34:41:599,367.03,100,FINR
2020-07-01 09:34:41:600,367.03,69,XNGS
2020-07-01 09:34:41:600,367.03,100,XNGS
2020-07-01 09:34:41:611,367.03,9,FINR
2020-07-01 09:34:41:616,367.01,100,XNGS
2020-07-01 09:34:41:617,367.01,6,EDGA
2020-07-01 09:34:41:617,367.01,6,XASE
2020-07-01 09:34:41:617,367.01,94,XASE
2020-07-01 09:34:41:617,367.01,6,XASE
2020-07-01 09:34:41:617,367.01,17,XASE
2020-07-01 09:34:41:617,367.01,31,XASE
2020-07-01 09:34:41:617,367,63,XNGS
2020-07-01 09:34:41:617,367,53,XNGS
2020-07-01 09:34:41:617,367.01,6,XASE
2020-07-01 09:34:41:617,367.01,40,XASE
2020-07-01 09:34:41:617,367.01,54,XASE
2020-07-01 09:34:41:617,367,21,XNGS
2020-07-01 09:34:41:617,367,6,XNGS
2020-07-01 09:34:41:617,367,20,XNGS
2020-07-01 09:34:41:617,367,95,XNGS
2020-07-01 09:34:41:617,367,1,XNGS
2020-07-01 09:34:41:617,367,3,XNGS
2020-07-01 09:34:41:617,367,100,EDGX
2020-07-01 09:34:41:617,367,2,XNGS
2020-07-01 09:34:41:617,367,25,XNGS
2020-07-01 09:34:41:617,367,2,XNGS
2020-07-01 09:34:41:617,367,242,XNGS
2020-07-01 09:34:41:617,367,5,XNGS
2020-07-01 09:34:41:617,367,61,XNGS
2020-07-01 09:34:41:617,367,39,XNGS
2020-07-01 09:34:41:617,367,55,XNGS
2020-07-01 09:34:41:617,367,6,XNGS
2020-07-01 09:34:41:617,367,100,BATS
2020-07-01 09:34:41:617,367,3,EDGX
2020-07-01 09:34:41:617,367,1,BATS
2020-07-01 09:34:41:617,367,19,XNGS
2020-07-01 09:34:41:617,367,1,EDGX
2020-07-01 09:34:41:617,367,81,XNGS
2020-07-01 09:34:41:617,367,4,EDGX
2020-07-01 09:34:41:617,367,100,EDGX
2020-07-01 09:34:41:617,367,1,BATS
2020-07-01 09:34:41:617,367,1919,XNGS
2020-07-01 09:34:41:617,366.99,100,XNGS
2020-07-01 09:34:41:617,366.99,20,XNGS
2020-07-01 09:34:41:617,366.99,100,XNGS
2020-07-01 09:34:41:617,366.99,20,XNGS
2020-07-01 09:34:41:617,366.99,80,XNGS
2020-07-01 09:34:41:617,366.99,40,XNGS
2020-07-01 09:34:41:617,366.99,60,XNGS
2020-07-01 09:34:41:617,366.99,100,XNGS
2020-07-01 09:34:41:617,367,10,XASE
2020-07-01 09:34:41:617,367,10,XASE
2020-07-01 09:34:41:617,366.98,13,XNGS
2020-07-01 09:34:41:617,366.98,71,XNGS
2020-07-01 09:34:41:617,366.98,71,XNGS
2020-07-01 09:34:41:617,366.99,5,EDGX
2020-07-01 09:34:41:617,366.99,1,EDGX
2020-07-01 09:34:41:617,366.98,100,EDGX
2020-07-01 09:34:41:617,366.98,45,XNGS
2020-07-01 09:34:41:617,366.98,26,XNGS
2020-07-01 09:34:41:617,367,2,ARCX
2020-07-01 09:34:41:617,367,10,ARCX
2020-07-01 09:34:41:617,367,100,ARCX
2020-07-01 09:34:41:617,367,300,ARCX
2020-07-01 09:34:41:617,367,100,ARCX
2020-07-01 09:34:41:617,367,1,ARCX
2020-07-01 09:34:41:617,367,1,ARCX
2020-07-01 09:34:41:617,367,1,ARCX
2020-07-01 09:34:41:617,367,1,ARCX
2020-07-01 09:34:41:618,366.97,21,BATS
2020-07-01 09:34:41:618,366.98,9,EDGX
2020-07-01 09:34:41:618,366.98,9,XNGS
2020-07-01 09:34:41:618,366.98,9,XNGS
2020-07-01 09:34:41:618,366.98,25,XNGS
2020-07-01 09:34:41:618,366.98,100,XNGS
2020-07-01 09:34:41:618,366.99,100,ARCX
2020-07-01 09:34:41:618,366.99,8,ARCX
2020-07-01 09:34:41:618,366.97,200,XNGS
2020-07-01 09:34:41:618,366.97,100,XNGS
2020-07-01 09:34:41:618,366.97,100,XNGS
2020-07-01 09:34:41:618,366.97,100,XNGS
2020-07-01 09:34:41:618,366.97,50,XNGS
2020-07-01 09:34:41:618,366.97,50,XNGS
2020-07-01 09:34:41:618,366.96,50,XNGS
2020-07-01 09:34:41:618,366.95,100,XNGS
2020-07-01 09:34:41:618,366.98,91,EDGX
2020-07-01 09:34:41:618,366.96,16,BATY
2020-07-01 09:34:41:618,366.96,1,EDGX
2020-07-01 09:34:41:618,366.96,10,BATS
2020-07-01 09:34:41:618,366.97,40,ARCX
2020-07-01 09:34:41:619,367.01,86,FINR
2020-07-01 09:34:41:620,367.01,6,FINR
2020-07-01 09:34:41:620,367,1400,FINR
2020-07-01 09:34:41:621,367.01,208,FINR
2020-07-01 09:34:41:621,366.98,20,FINR
2020-07-01 09:34:41:626,366.97,50,FINR
2020-07-01 09:34:41:627,366.99,2,FINR
2020-07-01 09:34:41:628,366.98,75,ARCX
2020-07-01 09:34:41:629,366.94,5,FINR
2020-07-01 09:34:41:636,366.98,25,ARCX
2020-07-01 09:34:41:636,366.98,10,ARCX
2020-07-01 09:34:41:646,367,4,FINR
2020-07-01 09:34:41:647,367,22,FINR
2020-07-01 09:34:41:648,366.99,45,FINR
2020-07-01 09:34:41:649,366.99,4,FINR
2020-07-01 09:34:41:672,366.98,80,FINR
2020-07-01 09:34:41:674,366.97,4,XNGS
2020-07-01 09:34:41:676,366.96,4,BATY
2020-07-01 09:34:41:676,366.96,5,EDGX
2020-07-01 09:34:41:676,366.96,37,EDGX
2020-07-01 09:34:41:707,367.05,30,FINR
2020-07-01 09:34:41:711,366.97,150,FINR
2020-07-01 09:34:41:736,366.95,7,FINR
2020-07-01 09:34:41:947,366.99,1,FINR
2020-07-01 09:34:41:952,366.99,10,ARCX
2020-07-01 09:34:42:040,366.99,1,ARCX
2020-07-01 09:34:42:061,366.98,45,XNGS
2020-07-01 09:34:42:061,366.98,100,XNGS
2020-07-01 09:34:42:061,366.98,100,XNGS
2020-07-01 09:34:42:061,366.98,39,XNGS
2020-07-01 09:34:42:061,366.98,9,EDGX
2020-07-01 09:34:42:061,366.98,100,EDGX
2020-07-01 09:34:42:061,366.97,307,EDGX
2020-07-01 09:34:42:197,367.01,2,XNGS
2020-07-01 09:34:42:200,367.01,51,XNGS
2020-07-01 09:34:42:204,367.01,24,XNGS
2020-07-01 09:34:42:207,367.01,12,XNGS
2020-07-01 09:34:42:245,366.97,200,FINR
2020-07-01 09:34:42:271,367.03,1,FINR
2020-07-01 09:34:42:516,367.05,1,FINR
2020-07-01 09:34:42:528,367.06,10,FINR
2020-07-01 09:34:42:593,367,10,XNGS
2020-07-01 09:34:42:593,367,30,XNGS
2020-07-01 09:34:42:594,367.01,30,FINR
2020-07-01 09:34:42:679,366.98,10,FINR
2020-07-01 09:34:42:773,367.0064,20,FINR
2020-07-01 09:34:42:838,366.97,40,FINR
2020-07-01 09:34:42:841,367.01,40,FINR
2020-07-01 09:34:42:868,367.005,1,FINR
2020-07-01 09:34:43:020,366.98,100,XNGS
2020-07-01 09:34:43:020,366.98,100,XNGS
2020-07-01 09:34:43:020,366.97,300,XNGS
2020-07-01 09:34:43:020,366.97,93,EDGX
2020-07-01 09:34:43:020,366.97,200,XNGS
2020-07-01 09:34:43:021,366.97,400,BATS
2020-07-01 09:34:43:021,366.97,274,XNGS
2020-07-01 09:34:43:021,366.97,49,XNGS
2020-07-01 09:34:43:021,366.97,400,EDGX
2020-07-01 09:34:43:021,366.97,77,XNGS
2020-07-01 09:34:43:021,366.97,23,XNGS
2020-07-01 09:34:43:021,366.97,77,XNGS
2020-07-01 09:34:43:021,366.97,162,BATS
2020-07-01 09:34:43:021,366.97,180,BATS
2020-07-01 09:34:43:022,366.97,126,BATS
2020-07-01 09:34:43:022,366.97,30,XNGS
2020-07-01 09:34:43:022,366.97,500,XNGS
2020-07-01 09:34:43:022,366.98,30,FINR
2020-07-01 09:34:43:028,366.97,500,EDGX
2020-07-01 09:34:43:028,366.97,32,BATS
2020-07-01 09:34:43:028,366.95,58,XNGS
2020-07-01 09:34:43:028,366.97,100,ARCX
2020-07-01 09:34:43:028,366.97,8,BATY
2020-07-01 09:34:43:029,366.97,100,EDGX
2020-07-01 09:34:43:029,366.97,32,BATS
2020-07-01 09:34:43:029,366.97,92,BATY
2020-07-01 09:34:43:029,366.97,100,BATS
2020-07-01 09:34:43:153,366.98,100,BATS
2020-07-01 09:34:43:169,366.995,260,FINR
2020-07-01 09:34:43:412,367.0098,30,FINR
2020-07-01 09:34:43:413,367.02,100,XNGS
2020-07-01 09:34:43:416,367.02,100,FINR
2020-07-01 09:34:43:435,367.04,7,XNGS
2020-07-01 09:34:43:521,366.99,100,BATS
2020-07-01 09:34:43:529,367.04,4,XCIS
2020-07-01 09:34:43:557,367.04,10,FINR
2020-07-01 09:34:43:557,367.0398,41,FINR
2020-07-01 09:34:43:722,366.98,50,EDGX
2020-07-01 09:34:43:722,366.98,50,EDGX
2020-07-01 09:34:43:741,366.97,100,EDGX
2020-07-01 09:34:43:742,366.98,101,BATS
2020-07-01 09:34:43:742,366.97,99,BATS
2020-07-01 09:34:43:742,366.97,201,BATS
2020-07-01 09:34:43:747,366.985,24,FINR
2020-07-01 09:34:43:753,366.97,100,BATS
2020-07-01 09:34:43:754,366.97,97,BATS
2020-07-01 09:34:43:754,366.97,203,BATS
2020-07-01 09:34:43:854,367.02,32,BATY
2020-07-01 09:34:43:990,367.03,50,FINR
2020-07-01 09:34:43:993,367.03,250,FINR
2020-07-01 09:34:43:996,367.03,1,XNGS
2020-07-01 09:34:43:996,367.03,4,XNGS
2020-07-01 09:34:43:996,367.03,45,XNGS
2020-07-01 09:34:43:996,367.03,11,ARCX
2020-07-01 09:34:44:000,367.026,38,FINR
2020-07-01 09:34:44:005,367.04,139,FINR
2020-07-01 09:34:44:038,367.0029,2,FINR
2020-07-01 09:34:44:218,366.97,4,FINR
2020-07-01 09:34:44:225,367.0012,100,FINR
2020-07-01 09:34:44:255,367.02,6,FINR
2020-07-01 09:34:44:290,367.005,900,FINR
2020-07-01 09:34:44:294,366.98,101,XNGS
2020-07-01 09:34:44:294,366.98,19,XNGS
2020-07-01 09:34:44:299,367.02,1,XCIS
2020-07-01 09:34:44:302,366.995,25,FINR
2020-07-01 09:34:44:507,366.9962,500,FINR
2020-07-01 09:34:44:669,366.97,50,FINR
2020-07-01 09:34:44:669,366.97,100,FINR
2020-07-01 09:34:44:765,367.02,1,FINR
2020-07-01 09:34:44:783,366.98,9,BATS
2020-07-01 09:34:44:783,366.98,52,BATS
2020-07-01 09:34:44:797,366.9739,600,FINR
2020-07-01 09:34:44:820,366.97,1,FINR
2020-07-01 09:34:44:876,366.97,1,FINR
2020-07-01 09:34:44:950,366.9825,150,FINR
2020-07-01 09:34:44:986,366.98,200,IEXG
2020-07-01 09:34:44:989,366.97,100,XNGS
2020-07-01 09:34:44:989,366.97,100,XNGS
2020-07-01 09:34:44:989,366.97,62,BATS
2020-07-01 09:34:44:989,366.97,238,BATS
2020-07-01 09:34:44:989,366.97,38,ARCX
2020-07-01 09:34:44:990,366.97,400,BATS
2020-07-01 09:34:44:990,366.97,100,BATS
2020-07-01 09:34:44:995,366.97,600,BATS
2020-07-01 09:34:44:995,366.97,4,XNGS
2020-07-01 09:34:44:996,366.97,4,XNGS
2020-07-01 09:34:44:996,366.97,4,XNGS
2020-07-01 09:34:44:996,366.97,4,XNGS
2020-07-01 09:34:44:996,366.97,4,XNGS
2020-07-01 09:34:44:996,366.97,4,XNGS
2020-07-01 09:34:45:001,366.97,43,XNGS
2020-07-01 09:34:45:001,366.97,12,XNGS
2020-07-01 09:34:45:001,366.97,4,XNGS
2020-07-01 09:34:45:001,366.96,500,EDGX
2020-07-01 09:34:45:001,366.97,17,XNGS
2020-07-01 09:34:45:001,366.95,42,XNGS
2020-07-01 09:34:45:001,366.95,1,XNGS
2020-07-01 09:34:45:001,366.94,26,ARCX
2020-07-01 09:34:45:001,366.94,100,BATS
2020-07-01 09:34:45:001,366.94,100,BATS
2020-07-01 09:34:45:001,366.94,100,BATS
2020-07-01 09:34:45:001,366.94,74,ARCX
2020-07-01 09:34:45:001,366.93,200,XNGS
2020-07-01 09:34:45:001,366.93,100,XNGS
2020-07-01 09:34:45:001,366.94,58,BATS
2020-07-01 09:34:45:001,366.94,4,BATS
2020-07-01 09:34:45:002,366.92,100,ARCX
2020-07-01 09:34:45:003,366.95,100,BATS
2020-07-01 09:34:45:006,366.9437,20,FINR
2020-07-01 09:34:45:007,366.92,100,FINR
2020-07-01 09:34:45:009,366.935,3,FINR
2020-07-01 09:34:45:010,366.92,100,FINR
2020-07-01 09:34:45:010,366.935,100,IEXG
2020-07-01 09:34:45:142,366.95,7,XNGS
2020-07-01 09:34:45:238,366.92,100,EDGX
2020-07-01 09:34:45:238,366.92,24,EDGX
2020-07-01 09:34:45:239,366.92,100,BATS
2020-07-01 09:34:45:239,366.93,175,XNGS
2020-07-01 09:34:45:239,366.93,175,XNGS
2020-07-01 09:34:45:239,366.91,77,BATS
2020-07-01 09:34:45:239,366.92,100,XNGS
2020-07-01 09:34:45:239,366.91,75,XNGS
2020-07-01 09:34:45:239,366.91,23,BATS
2020-07-01 09:34:45:239,366.93,150,XNGS
2020-07-01 09:34:45:322,366.9233,15,FINR
2020-07-01 09:34:45:364,366.92,65,XNGS
2020-07-01 09:34:45:364,366.91,35,XNGS
2020-07-01 09:34:45:420,366.91,65,XNGS
2020-07-01 09:34:45:420,366.91,92,XNGS
2020-07-01 09:34:45:420,366.9,3,XNGS
2020-07-01 09:34:45:420,366.9,10,XNGS
2020-07-01 09:34:45:420,366.9,18,XNGS
2020-07-01 09:34:45:420,366.9,82,XNGS
2020-07-01 09:34:45:420,366.9,17,XNGS
2020-07-01 09:34:45:423,366.89,100,XNGS
2020-07-01 09:34:45:423,366.89,100,ARCX
2020-07-01 09:34:45:423,366.89,10,ARCX
2020-07-01 09:34:45:423,366.89,100,BATS
2020-07-01 09:34:45:423,366.89,1,EDGX
2020-07-01 09:34:45:423,366.89,3,BATS
2020-07-01 09:34:45:423,366.88,100,XNGS
2020-07-01 09:34:45:423,366.88,100,XNGS
2020-07-01 09:34:45:423,366.88,100,XNGS
2020-07-01 09:34:45:423,366.88,100,XNGS
2020-07-01 09:34:45:423,366.88,100,XNGS
2020-07-01 09:34:45:424,366.88,1,ARCX
2020-07-01 09:34:45:424,366.87,48,XNGS
2020-07-01 09:34:45:424,366.87,100,ARCX
2020-07-01 09:34:45:424,366.87,52,XNGS
2020-07-01 09:34:45:425,366.875,100,XNGS
2020-07-01 09:34:45:425,366.875,100,XNGS
2020-07-01 09:34:45:425,366.88,100,XNGS
2020-07-01 09:34:45:426,366.88,100,ARCX
2020-07-01 09:34:45:426,366.88,100,ARCX
2020-07-01 09:34:45:426,366.89,9,FINR
2020-07-01 09:34:45:427,366.88,100,FINR
2020-07-01 09:34:45:434,366.89,100,XNGS
2020-07-01 09:34:45:434,366.89,100,ARCX
2020-07-01 09:34:45:442,366.9,100,XNGS
2020-07-01 09:34:45:448,366.91,43,XNGS
2020-07-01 09:34:45:448,366.91,100,XNGS
2020-07-01 09:34:45:456,366.92,100,ARCX
2020-07-01 09:34:45:456,366.92,100,ARCX
2020-07-01 09:34:45:491,366.8757,200,FINR
2020-07-01 09:34:45:494,366.88,100,XNGS
2020-07-01 09:34:45:546,366.9,80,FINR
2020-07-01 09:34:45:663,366.93,10,FINR
2020-07-01 09:34:45:780,366.924,500,FINR
2020-07-01 09:34:45:847,366.88,1,XNGS
2020-07-01 09:34:45:847,366.88,99,XNGS
2020-07-01 09:34:45:852,366.9075,270,FINR
2020-07-01 09:34:45:869,366.9,10,FINR
2020-07-01 09:34:45:881,366.87,100,XNGS
2020-07-01 09:34:45:882,366.87,64,XNGS
2020-07-01 09:34:45:882,366.87,99,XNGS
2020-07-01 09:34:45:883,366.87,1,ARCX
2020-07-01 09:34:45:883,366.895,64,FINR
2020-07-01 09:34:45:904,366.87,75,ARCX
2020-07-01 09:34:45:904,366.87,25,ARCX
2020-07-01 09:34:45:999,366.89,1,FINR
2020-07-01 09:34:46:135,366.8719,75,FINR
2020-07-01 09:34:46:141,366.89,150,XNGS
2020-07-01 09:34:46:170,366.89,200,FINR
2020-07-01 09:34:46:171,366.89,800,FINR
2020-07-01 09:34:46:250,366.895,100,FINR
2020-07-01 09:34:46:295,366.91,1,FINR
2020-07-01 09:34:46:363,366.9056,11,FINR
2020-07-01 09:34:46:407,366.92,1,FINR
2020-07-01 09:34:46:433,366.88,4,XNGS
2020-07-01 09:34:46:433,366.87,1,XNGS
2020-07-01 09:34:46:433,366.87,96,XNGS
2020-07-01 09:34:46:433,366.87,100,ARCX
2020-07-01 09:34:46:434,366.87,26,XNGS
2020-07-01 09:34:46:434,366.86,100,XNGS
2020-07-01 09:34:46:434,366.86,55,ARCX
2020-07-01 09:34:46:435,366.89,26,FINR
2020-07-01 09:34:46:450,366.8805,15,FINR
2020-07-01 09:34:46:480,366.885,200,FINR
2020-07-01 09:34:46:498,366.885,125,FINR
2020-07-01 09:34:46:539,366.885,25,FINR
2020-07-01 09:34:46:583,366.885,25,FINR
2020-07-01 09:34:46:608,366.86,1,FINR
2020-07-01 09:34:46:738,366.91,1,FINR
2020-07-01 09:34:46:763,366.8601,150,FINR
2020-07-01 09:34:46:809,366.885,100,IEXG
2020-07-01 09:34:46:880,366.885,3,FINR
2020-07-01 09:34:46:930,366.885,45,FINR
2020-07-01 09:34:46:946,366.87,4,XNGS
2020-07-01 09:34:46:946,366.87,96,XNGS
2020-07-01 09:34:46:953,366.8894,1,FINR
2020-07-01 09:34:46:980,366.8789,5,FINR
